account_id,assists,avatar,avatarfull,avatarmedium,cheese,country_code,deaths,denies,fantasy_role,fh_unavailable,full_history_time,gold_per_min,is_locked,is_pro,kda,kills,last_hits,last_login,last_match_time,loccountrycode,locked_until,main_role,name,personaname,profileurl,steamid,team_id,team_name,team_tag,xp_per_min
106064005,,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/7b/7b98a15c47e61420e43b9dc1e61ec562349d932e.jpg,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/7b/7b98a15c47e61420e43b9dc1e61ec562349d932e_full.jpg,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/7b/7b98a15c47e61420e43b9dc1e61ec562349d932e_medium.jpg,0.0,se,,,2,False,2015-09-28T02:39:35.607Z,,False,True,,,,2015-09-22T04:59:42.168Z,2017-07-06T20:47:48.000Z,LT,0,,LoFA,LuxuL.LoFA,http://steamcommunity.com/profiles/76561198066329733/,76561198066329733,2908371,FACEIT,FACEIT,
106285240,,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/05/05b50ae6c8ea7cc78e869da6587c2a7fe33a30c1.jpg,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/05/05b50ae6c8ea7cc78e869da6587c2a7fe33a30c1_full.jpg,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/05/05b50ae6c8ea7cc78e869da6587c2a7fe33a30c1_medium.jpg,0.0,ru,,,1,False,2017-05-25T12:41:02.256Z,,False,True,,,,,2017-07-25T21:45:44.000Z,RU,0,,StrangeR,StrangeR,http://steamcommunity.com/id/SmStrangeR/,76561198066550968,46,Team Empire,Empire,
106573901,,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/d0/d0c50fe2dbbe8e7f137cbc2b4552cc76254a2faa.jpg,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/d0/d0c50fe2dbbe8e7f137cbc2b4552cc76254a2faa_full.jpg,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/d0/d0c50fe2dbbe8e7f137cbc2b4552cc76254a2faa_medium.jpg,0.0,ua,,,1,True,2017-07-12T00:43:44.998Z,,True,True,,,,,2017-06-19T00:43:40.000Z,,1502694000,,No[o]ne,i aM So FUckIng B aD,http://steamcommunity.com/id/xdd15/,76561198066839629,1883502,Virtus.pro,VP,
106781506,,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/c5/c5b1889d1317988607374785e9d171f9461939c5.jpg,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/c5/c5b1889d1317988607374785e9d171f9461939c5_full.jpg,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/c5/c5b1889d1317988607374785e9d171f9461939c5_medium.jpg,0.0,kr,,,1,True,2017-01-07T11:28:31.734Z,,False,True,,,,2015-09-21T19:08:16.436Z,2017-06-23T22:37:18.000Z,US,1481500800,,Blitzstopher,SLUZ,http://steamcommunity.com/id/BlitzDota/,76561198067047234,1245961,ZephyrDota,Zephyr,
106809101,,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/50/5080647c040e3a99bf3ade1cb45bde9441a95a16.jpg,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/50/5080647c040e3a99bf3ade1cb45bde9441a95a16_full.jpg,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/50/5080647c040e3a99bf3ade1cb45bde9441a95a16_medium.jpg,0.0,ru,,,2,True,2017-02-24T21:34:23.251Z,,True,True,,,,,2017-06-19T00:43:40.000Z,,1502694000,,lil,$ůʍʍéŔ$øůĿ,http://steamcommunity.com/id/Lil_HaRDy/,76561198067074829,1883502,Virtus.pro,VP,
106859637,,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/22/22cb5c42f0d6476bbf1405ace165921565fabfa1.jpg,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/22/22cb5c42f0d6476bbf1405ace165921565fabfa1_full.jpg,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/22/22cb5c42f0d6476bbf1405ace165921565fabfa1_medium.jpg,0.0,kr,,,1,False,2016-10-10T01:51:28.292Z,,False,True,,,,2015-11-29T18:06:53.662Z,,,1457344800,,Cutie ~_~,Cute,http://steamcommunity.com/id/mid_doestroyer/,76561198067125365,0,Perfect 24/7's potatoes,Potatoes,
106863163,,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/43/43b2de067e8e289ea1d3e15d147479ef932e00d8.jpg,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/43/43b2de067e8e289ea1d3e15d147479ef932e00d8_full.jpg,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/43/43b2de067e8e289ea1d3e15d147479ef932e00d8_medium.jpg,0.0,cn,,,1,False,2017-02-18T11:55:27.590Z,,True,True,,,,,2017-07-28T05:03:20.000Z,,1502694000,,Somnus、M,For Real,http://steamcommunity.com/profiles/76561198067128891/,76561198067128891,15,LGD-GAMING,LGD,
107081378,,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/99/994bc065644e49db00288dfa43acfebd230972db.jpg,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/99/994bc065644e49db00288dfa43acfebd230972db_full.jpg,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/99/994bc065644e49db00288dfa43acfebd230972db_medium.jpg,0.0,,,,2,,,,True,True,,,,,2017-07-28T05:17:48.000Z,CN,1502694000,,Victoria丶JY,陈天海,http://steamcommunity.com/profiles/76561198067347106/,76561198067347106,15,LGD-GAMING,LGD,
107227595,,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/f7/f7c5786e12ff9b3c13019bd6f5e81398d74867fb.jpg,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/f7/f7c5786e12ff9b3c13019bd6f5e81398d74867fb_full.jpg,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/f7/f7c5786e12ff9b3c13019bd6f5e81398d74867fb_medium.jpg,0.0,bs,,,0,,,,True,True,,,,,2017-07-29T01:50:08.000Z,,1502694000,,NO_Chanc3,NO_Chanc3,http://steamcommunity.com/profiles/76561198067493323/,76561198067493323,4426165,Signify,Signify,
107323220,,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/60/6078cdbe233d86bd9d5fedda035c9b7d7c1f8a7e.jpg,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/60/6078cdbe233d86bd9d5fedda035c9b7d7c1f8a7e_full.jpg,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/60/6078cdbe233d86bd9d5fedda035c9b7d7c1f8a7e_medium.jpg,0.0,cn,,,1,,,,False,True,,,,,2017-05-26T07:11:18.000Z,,0,,sChwer†XFan,剑胆琴心,http://steamcommunity.com/id/sword_fan/,76561198067588948,3346336,LYG.Gaming,LYG,
107374743,,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/ef/ef58d4c8eef07fe8fe2ce23b8080ebf19aa4dff4.jpg,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/ef/ef58d4c8eef07fe8fe2ce23b8080ebf19aa4dff4_full.jpg,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/ef/ef58d4c8eef07fe8fe2ce23b8080ebf19aa4dff4_medium.jpg,0.0,cn,,,1,False,2017-01-07T06:07:34.247Z,,False,True,,,,2016-02-09T18:10:52.226Z,2017-07-27T22:05:10.000Z,CN,0,,V,★er,http://steamcommunity.com/id/107374743/,76561198067640471,4287101,TEAM EVER,EVER,
107462128,,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/5a/5a6c3d7ac68a78bb5dcfade0ed8f0388ba949dae.jpg,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/5a/5a6c3d7ac68a78bb5dcfade0ed8f0388ba949dae_full.jpg,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/5a/5a6c3d7ac68a78bb5dcfade0ed8f0388ba949dae_medium.jpg,0.0,my,,,2,False,2017-06-07T17:11:26.227Z,,False,True,,,,,2017-07-24T15:49:16.000Z,MY,0,,MasterRamen,MasterRamen,http://steamcommunity.com/id/-yiii-/,76561198067727856,2662139,Mineski Malaysia,Mski MY,
107615580,,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/d9/d96e8551be59af1c0584c94a4840e81a5ed92e27.jpg,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/d9/d96e8551be59af1c0584c94a4840e81a5ed92e27_full.jpg,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/d9/d96e8551be59af1c0584c94a4840e81a5ed92e27_medium.jpg,0.0,cn,,,2,,,,False,True,,,,2016-12-22T20:55:43.303Z,,,0,,Yi,Genesis,http://steamcommunity.com/profiles/76561198067881308/,76561198067881308,1373008,Orenda.US,Orenda,
107644273,,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/2f/2f6fa3e0bebc221066b3318eac2b16edde5627c6.jpg,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/2f/2f6fa3e0bebc221066b3318eac2b16edde5627c6_full.jpg,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/2f/2f6fa3e0bebc221066b3318eac2b16edde5627c6_medium.jpg,0.0,ru,,,1,False,2017-01-20T11:52:10.645Z,,False,True,,,,,2017-07-28T00:24:02.000Z,RU,0,,AA,ARS-ART,http://steamcommunity.com/profiles/76561198067910001/,76561198067910001,0,,,
107803494,,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/14/143b7dc5c3fd743e828cc50ef0cc680aa76469e8.jpg,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/14/143b7dc5c3fd743e828cc50ef0cc680aa76469e8_full.jpg,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/14/143b7dc5c3fd743e828cc50ef0cc680aa76469e8_medium.jpg,0.0,cn,,,1,False,2017-03-25T07:40:06.896Z,,True,True,,,,,2017-07-28T17:05:08.000Z,,1502694000,,Ori,Ori,http://steamcommunity.com/profiles/76561198068069222/,76561198068069222,726228,Vici Gaming,VG,
107855479,,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/e5/e57a464454409a1d0319055cc0a69cbd6b25e242.jpg,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/e5/e57a464454409a1d0319055cc0a69cbd6b25e242_full.jpg,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/e5/e57a464454409a1d0319055cc0a69cbd6b25e242_medium.jpg,0.0,gr,,,1,True,2016-11-11T17:52:33.865Z,,True,True,,,,,2017-06-29T18:48:42.000Z,GR,1502694000,,ThuG.,Substance,http://steamcommunity.com/id/dameeeee/,76561198068121207,26,mousesports,mouz,
107897138,,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/97/978c7ab78081c663791554c4217a7926b061a760.jpg,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/97/978c7ab78081c663791554c4217a7926b061a760_full.jpg,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/97/978c7ab78081c663791554c4217a7926b061a760_medium.jpg,0.0,in,,,1,False,2016-01-05T05:39:18.950Z,,False,True,,,,2017-02-23T10:22:53.873Z,2017-07-27T14:40:24.000Z,,0,,A35,Goredgo!,http://steamcommunity.com/id/b35/,76561198068162866,2714312,Aggressive 5,A5,
107917119,,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/eb/ebaa69a2b89625838b3e8c4e8b5ab4962d92ceb7.jpg,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/eb/ebaa69a2b89625838b3e8c4e8b5ab4962d92ceb7_full.jpg,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/eb/ebaa69a2b89625838b3e8c4e8b5ab4962d92ceb7_medium.jpg,0.0,,,,0,,,,False,True,,,,,2017-07-25T19:57:26.000Z,FR,0,,NT,lol-lol,http://steamcommunity.com/profiles/76561198068182847/,76561198068182847,2191725,Krongthip,KT,
108223843,,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/25/25eedd88fef0370c5c3e5b9fd5439fd5bfaec151.jpg,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/25/25eedd88fef0370c5c3e5b9fd5439fd5bfaec151_full.jpg,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/25/25eedd88fef0370c5c3e5b9fd5439fd5bfaec151_medium.jpg,0.0,id,,,1,,,,False,True,,,,,,ID,0,,sinner,Bareman (MUTED),http://steamcommunity.com/id/mabrillianto/,76561198068489571,2577846,INSIDE FREEDOM,IFREE,
108376607,,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/3f/3fdb02baf0ba1de11392f3ebc04eedf23d53ad7c.jpg,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/3f/3fdb02baf0ba1de11392f3ebc04eedf23d53ad7c_full.jpg,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/3f/3fdb02baf0ba1de11392f3ebc04eedf23d53ad7c_medium.jpg,0.0,cn,,,1,True,2016-11-17T05:14:17.246Z,,True,True,,,,,2017-07-28T17:40:32.000Z,,1502694000,,CTY,火,http://steamcommunity.com/id/ctyholyshit/,76561198068642335,4,EHOME,EHOME,
108382060,,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/98/98737399177f5f04e41205ed38f192de45e62fa9.jpg,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/98/98737399177f5f04e41205ed38f192de45e62fa9_full.jpg,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/98/98737399177f5f04e41205ed38f192de45e62fa9_medium.jpg,0.0,,,,1,,,,False,True,,,,,2017-07-28T20:58:31.000Z,,1481500800,,Sylar,Take It Easy,http://steamcommunity.com/profiles/76561198068647788/,76561198068647788,4,EHOME,EHOME,
108383863,,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/39/392770e43af683b45163ef603a8a1b382b795813.jpg,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/39/392770e43af683b45163ef603a8a1b382b795813_full.jpg,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/39/392770e43af683b45163ef603a8a1b382b795813_medium.jpg,0.0,id,,,2,,,,False,True,,,,,2017-07-01T10:50:13.000Z,ID,1481500800,,Minerva,Seker,http://steamcommunity.com/id/Minervafication/,76561198068649591,3749779,Clairvoyant,,
108452107,,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/b6/b670c595fb4646f23b9fd6076e94c8769352b932.jpg,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/b6/b670c595fb4646f23b9fd6076e94c8769352b932_full.jpg,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/b6/b670c595fb4646f23b9fd6076e94c8769352b932_medium.jpg,0.0,us,,,1,False,2017-07-28T14:30:06.778Z,,True,True,,,,,2017-07-29T00:10:53.000Z,,1502694000,,Yawar,Kise,http://steamcommunity.com/id/iwishyuwerehere/,76561198068717835,4372042,Team Freedom,Freedom,
108484186,,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/a8/a838c2582180bdf9b37095eafbe916c882591aa9.jpg,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/a8/a838c2582180bdf9b37095eafbe916c882591aa9_full.jpg,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/a8/a838c2582180bdf9b37095eafbe916c882591aa9_medium.jpg,0.0,cn,,,1,False,2017-07-13T23:59:54.168Z,,False,True,,,,,2017-07-28T15:48:38.000Z,CN,1471168800,,mikasa,三十年河东三十年河西~,http://steamcommunity.com/profiles/76561198068749914/,76561198068749914,2777247,Vici_Gaming Reborn,VG.R,
108548063,,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/e5/e5c653fedcd8e77f8e4473bdc3f57cade8370031.jpg,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/e5/e5c653fedcd8e77f8e4473bdc3f57cade8370031_full.jpg,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/e5/e5c653fedcd8e77f8e4473bdc3f57cade8370031_medium.jpg,0.0,us,,,2,False,2016-10-09T19:06:48.643Z,,False,True,,,,2015-09-10T17:28:05.079Z,2017-07-27T23:05:08.000Z,US,1481500800,,FlyingZebra,Zebraaaah,http://steamcommunity.com/profiles/76561198068813791/,76561198068813791,2634364,Exodus,EX,
108692343,,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/60/6086689d64eae0b36086a22ec5dd3cafa26340ee.jpg,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/60/6086689d64eae0b36086a22ec5dd3cafa26340ee_full.jpg,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/60/6086689d64eae0b36086a22ec5dd3cafa26340ee_medium.jpg,0.0,gr,,,0,False,2017-07-06T06:27:43.884Z,,False,True,,,,2016-09-06T11:39:36.881Z,,GR,0,,Marios,MARIOS™ | AD FINEM,http://steamcommunity.com/profiles/76561198068958071/,76561198068958071,26,mousesports,mouz,
108717482,,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/c2/c25603cf410c94a92c23c9712b9a1f19989be879.jpg,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/c2/c25603cf410c94a92c23c9712b9a1f19989be879_full.jpg,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/c2/c25603cf410c94a92c23c9712b9a1f19989be879_medium.jpg,0.0,my,,,0,False,2017-04-14T15:44:48.152Z,,True,True,,,,2017-03-08T06:54:19.075Z,2017-07-24T08:56:12.000Z,,1502694000,,Roddgeee,ywy~~~~~ <3,http://steamcommunity.com/id/roddgeee/,76561198068983210,4425527,Geek Fam,GeekFam,
108939324,,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/74/7499ecac6f90b482a8b2b21f16188c84213bb7e0.jpg,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/74/7499ecac6f90b482a8b2b21f16188c84213bb7e0_full.jpg,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/74/7499ecac6f90b482a8b2b21f16188c84213bb7e0_medium.jpg,0.0,my,,,1,,,,True,True,,,,,2017-07-28T09:50:24.000Z,MY,1502694000,,Ben,Snail,http://steamcommunity.com/id/ahbenlim127/,76561198069205052,3931120,WarriorsGaming.Youth,WG.Youth,
108944039,,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/3e/3eefaadd33c1a0f42d73445307de1e9c8b7bd1c7.jpg,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/3e/3eefaadd33c1a0f42d73445307de1e9c8b7bd1c7_full.jpg,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/3e/3eefaadd33c1a0f42d73445307de1e9c8b7bd1c7_medium.jpg,0.0,,,,1,,,,False,True,,,,,2017-06-26T13:28:31.000Z,,0,,Human1ty,人性,http://steamcommunity.com/id/callmeLuoo/,76561198069209767,3349045,Rock Gaming,Rock,
109455705,,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/44/44930bc7b2268b785b1f5b24059132696a322547.jpg,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/44/44930bc7b2268b785b1f5b24059132696a322547_full.jpg,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/44/44930bc7b2268b785b1f5b24059132696a322547_medium.jpg,0.0,ca,,,1,False,2016-09-20T04:29:05.399Z,,False,True,,,,,2017-07-29T00:21:31.000Z,CA,1493683200,,hze,Esheterepe pum teshe,http://steamcommunity.com/id/1235981236127/,76561198069721433,0,Not Today !,NoT,
109512357,,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/01/01e6e09f3edd273ba5a43883277022091dc474c4.jpg,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/01/01e6e09f3edd273ba5a43883277022091dc474c4_full.jpg,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/01/01e6e09f3edd273ba5a43883277022091dc474c4_medium.jpg,0.0,dk,,,2,,,,True,True,,,,,2017-06-27T20:46:17.000Z,,1502694000,,Biver,biver,http://steamcommunity.com/profiles/76561198069778085/,76561198069778085,36,Natus Vincere,Na`Vi,
109758944,,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/f4/f4e257e155992907456c32206af4b7b5341c4b23.jpg,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/f4/f4e257e155992907456c32206af4b7b5341c4b23_full.jpg,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/f4/f4e257e155992907456c32206af4b7b5341c4b23_medium.jpg,0.0,,,,1,,,,False,True,,,,2016-09-03T06:07:28.618Z,2017-07-28T14:18:29.000Z,,1481500800,,BooM,Hennessy,http://steamcommunity.com/id/11223365464981/,76561198070024672,0,EHOME.LUMINOUS,EHOME.L,
109778511,,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/62/62061c59362b152fa15c904b18528243f054ad8f.jpg,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/62/62061c59362b152fa15c904b18528243f054ad8f_full.jpg,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/62/62061c59362b152fa15c904b18528243f054ad8f_medium.jpg,0.0,kr,,,1,,,,False,True,,,,,,US,0,,Logos,SnaDota,http://steamcommunity.com/profiles/76561198070044239/,76561198070044239,0,,,
109822425,,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/49/498e70a564c58812f01e9361bc8a9adcf3afd798.jpg,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/49/498e70a564c58812f01e9361bc8a9adcf3afd798_full.jpg,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/49/498e70a564c58812f01e9361bc8a9adcf3afd798_medium.jpg,0.0,cn,,,1,,,,False,True,,,,,2017-07-28T12:12:34.000Z,US,1481500800,,123,香克斯,http://steamcommunity.com/id/shanksdota/,76561198070088153,94968,,,
109883841,,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/4f/4f0744f905b1c5585adb2b2bc06f32d0842b5b8c.jpg,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/4f/4f0744f905b1c5585adb2b2bc06f32d0842b5b8c_full.jpg,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/4f/4f0744f905b1c5585adb2b2bc06f32d0842b5b8c_medium.jpg,0.0,cn,,,1,False,2016-09-02T20:09:17.012Z,,False,True,,,,2015-11-26T04:45:47.498Z,,CA,1471168800,,blessed,blessed,http://steamcommunity.com/id/zhanzhanzhan/,76561198070149569,94968,,,
110228930,,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/b7/b79e869629278a91a2df3f50c8b5fb3fb4ad615e.jpg,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/b7/b79e869629278a91a2df3f50c8b5fb3fb4ad615e_full.jpg,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/b7/b79e869629278a91a2df3f50c8b5fb3fb4ad615e_medium.jpg,0.0,cn,,,1,,,,False,True,,,,2016-11-10T11:44:10.095Z,2017-07-29T02:58:52.000Z,CN,1493683200,,MC,lose yourself,http://steamcommunity.com/id/110228930/,76561198070494658,0,Vici Gaming Potential,VG.P,
110539311,,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/e8/e8dd322de48b09d5e9a7796712fa22baa811a6e1.jpg,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/e8/e8dd322de48b09d5e9a7796712fa22baa811a6e1_full.jpg,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/e8/e8dd322de48b09d5e9a7796712fa22baa811a6e1_medium.jpg,0.0,au,,,1,False,2017-04-14T18:53:07.306Z,,True,True,,,,2015-09-21T14:49:04.972Z,2017-07-28T06:15:21.000Z,AU,1502694000,,Velo,Saitama,http://steamcommunity.com/id/velodota2/,76561198070805039,4425527,Geek Fam,GeekFam,
110583422,,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/80/807df199498903c9b52bbdb79f01314aa20b6636.jpg,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/80/807df199498903c9b52bbdb79f01314aa20b6636_full.jpg,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/80/807df199498903c9b52bbdb79f01314aa20b6636_medium.jpg,0.0,us,,,1,False,2017-01-15T08:14:26.600Z,,True,True,,,,2016-11-23T23:49:29.821Z,2017-07-27T12:26:09.000Z,US,1502694000,,Sammyboy,PositiveGamer,http://steamcommunity.com/id/SammyboyDota/,76561198070849150,4425718,Nano,Nano,
110620360,,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/d5/d5c6d2bb351379c024d9f6df668452db0c6e849c.jpg,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/d5/d5c6d2bb351379c024d9f6df668452db0c6e849c_full.jpg,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/d5/d5c6d2bb351379c024d9f6df668452db0c6e849c_medium.jpg,0.0,my,,,2,False,2016-03-25T18:56:40.488Z,,True,True,,,,2016-09-29T00:45:59.972Z,2017-06-24T12:19:24.000Z,,1502694000,,Crimson,Crimson,http://steamcommunity.com/profiles/76561198070886088/,76561198070886088,3018001,nasty potatoes,napo,
110752309,,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/4f/4fc3c7352bec0f8a27b243738092f31c8248713c.jpg,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/4f/4fc3c7352bec0f8a27b243738092f31c8248713c_full.jpg,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/4f/4fc3c7352bec0f8a27b243738092f31c8248713c_medium.jpg,0.0,ae,,,1,,,,False,True,,,,,,AE,0,,For.More,Zero !,http://steamcommunity.com/profiles/76561198071018037/,76561198071018037,0,,,
110759067,,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/37/37818962c5242715604f9582721c824b30401dbc.jpg,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/37/37818962c5242715604f9582721c824b30401dbc_full.jpg,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/37/37818962c5242715604f9582721c824b30401dbc_medium.jpg,0.0,ph,,,1,False,2016-09-04T04:15:33.634Z,,True,True,,,,,2017-07-08T10:12:52.000Z,PH,1502694000,,Teehee,Merryメリー,http://steamcommunity.com/id/teeheedota/,76561198071024795,4425527,Geek Fam,GeekFam,
110817921,,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/fb/fbf52903df47b6df04104c90378a77215db84192.jpg,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/fb/fbf52903df47b6df04104c90378a77215db84192_full.jpg,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/fb/fbf52903df47b6df04104c90378a77215db84192_medium.jpg,0.0,by,,,1,False,2017-05-08T19:11:22.370Z,,False,True,,,,2016-02-22T20:30:37.800Z,2017-07-28T20:50:56.000Z,,1481500800,,Droid,DroiD,http://steamcommunity.com/id/droidn1/,76561198071083649,2486519,GUS-GAMING.COM,GUS,
